RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
323.338,-0.74331,0.0,18.549,0.052,16.967,0.015,18.991,0.05,19.003,0.063,19.174999999999997,0.041,19.207,0.05,18.363,0.018,17.596999999999998,0.013,17.18,0.017,18.497,0.019,17.259999999999998,0.014,17.681,0.012,3.569712,0.148642,-2.0045,0.101204,17.683537,18.107927,17.10381,0.134981,0.121382,301.159798
323.3529,-0.74032,1.0,16.018,0.01,13.299,0.007,16.226,0.012,16.255000000000003,0.013,16.14,0.007,15.943999999999999,0.008,15.093999999999998,0.011,14.107999999999999,0.006,13.515,0.007,15.277999999999999,0.009,13.661,0.01,14.225999999999999,0.005,3.263528,0.02915,-2.202872,0.018132,14.224841,14.769913,13.507371,0.038762,0.023204,300.534221
323.5715,-0.73686,0.0,16.474999999999998,0.011,14.259,0.012,16.738999999999997,0.015,16.774,0.015,16.793,0.011,16.684,0.011,15.884999999999998,0.011,15.008000000000001,0.008,14.451,0.009,16.085,0.01,14.593,0.012,15.108,0.007,3.345199,0.032148,-2.199641,0.023543,15.095054,15.596672,14.428061,0.078105,0.029442,813.510567
323.381,-0.735811,0.0,18.793,0.053,17.401,0.023,19.185000000000002,0.06,19.158,0.083,19.442999999999998,0.052,19.345,0.054,18.749,0.03,18.034,0.016,17.637,0.024,18.849999999999998,0.016,17.666999999999998,0.019,18.121,0.018,3.554747,0.181868,-2.010977,0.156999,18.097403,18.474577,17.53808,0.263461,0.153325,321.638326
323.3757,-0.730942,0.0,16.803,0.012,14.799,0.01,17.078000000000003,0.015,17.118000000000002,0.018,17.188,0.012,17.068,0.01,16.361,0.013,15.513,0.007,14.997,0.01,16.519,0.011,15.123000000000001,0.011,15.622,0.008,3.338645,0.047368,-2.227733,0.032929,15.591099,16.054447,14.952118,0.02747,0.038948,335.590675
323.4483,-0.729363,0.0,18.147,0.031,16.612,0.013,18.506,0.032,18.631,0.064,18.711,0.03,18.686,0.028,18.041999999999998,0.016,17.291999999999998,0.011,16.804,0.014,18.165,0.009,16.904,0.013,17.357,0.009,3.353685,0.098984,-2.112877,0.073105,17.357464,17.753092,16.781628,0.070469,0.092355,457.707358
323.3568,-0.727935,0.0,17.56,0.021,15.837999999999997,0.01,17.863,0.024,17.89,0.035,18.04,0.02,17.924,0.019,17.3,0.016,16.543,0.006,16.054,0.012,17.456,0.017,16.15,0.015,16.615,0.011,3.364904,0.074976,-2.181654,0.048499,16.593847,17.01498,15.992285,-0.024146,0.061274,343.722225
323.2977,-0.722573,1.0,17.119,0.019,15.347999999999999,0.012,17.389000000000003,0.019,17.486,0.027,17.564,0.013,17.508,0.015,16.834,0.013,16.032,0.01,15.552,0.009,16.967,0.013,15.651,0.013,16.128,0.017,3.378756,0.065477,-2.208657,0.042427,16.149134,16.55382,15.499044,0.098011,0.053608,431.09051
323.2833,-0.704216,0.0,18.669,0.049,17.269,0.016,19.049,0.05,19.128,0.083,19.287,0.041,19.232,0.036,18.605999999999998,0.019,17.919999999999998,0.012,17.505,0.019,18.779,0.016,17.541999999999998,0.014,18.018,0.012,3.600421,0.168708,-2.238159,0.135161,17.973618,18.380568,17.428713,-0.230886,0.136198,514.844075
323.1169,-0.686969,0.0,17.24,0.017,15.355999999999998,0.007,17.491,0.022,17.547,0.022,17.659,0.014,17.565,0.011,16.883,0.01,16.063,0.006,15.565999999999999,0.008,17.03,0.007,15.677,0.009,16.166,0.005,3.422476,0.06469,-2.154946,0.040473,16.13995,16.588505,15.530102,-0.019647,0.056896,1011.593336
323.4022,-0.67755,0.0,17.404999999999998,0.019,15.553999999999998,0.01,17.692999999999998,0.026,17.723000000000003,0.022,17.817999999999998,0.019,17.69,0.013,17.05,0.014,16.247,0.009,15.736,0.01,17.205,0.012,15.869,0.012,16.338,0.009,3.422617,0.05763,-2.167453,0.042212,16.316347,16.754168,15.700434,0.06086,0.051326,543.470131
323.3654,-0.653358,0.0,18.239,0.035,16.616999999999997,0.016,18.567999999999998,0.036,18.558,0.048,18.666,0.031,18.605,0.025,18.014,0.02,17.27,0.011,16.8,0.012,18.15,0.012,16.907,0.012,17.365,0.011,3.412291,0.104801,-2.081125,0.069064,17.326078,17.733265,16.759098,0.107779,0.095976,611.672001
323.3331,-0.645627,0.0,18.58,0.045,17.243,0.02,19.106,0.058,18.995,0.071,19.249,0.045,19.116,0.04,18.604,0.027,17.851,0.011,17.414,0.019,18.724999999999998,0.016,17.506999999999998,0.015,17.939,0.011,3.392859,0.137829,-2.218709,0.097173,17.931528,18.360096,17.381197,0.232692,0.126561,648.2319
323.1071,-0.644742,0.0,17.673,0.022,16.005,0.008,17.991,0.031,18.099,0.035,18.18,0.018,18.121000000000002,0.017,17.462999999999997,0.014,16.689,0.009,16.206,0.012,17.613,0.011,16.307,0.01,16.784,0.01,3.425438,0.095321,-2.213151,0.057322,16.757702,17.173056,16.161139,0.137712,0.073396,1121.891747
323.4545,-0.626279,0.0,17.884,0.027,16.195999999999998,0.015,18.4,0.037,18.352,0.039,18.343999999999998,0.023,18.29,0.024,17.641,0.016,16.83,0.011,16.393,0.012,17.738,0.015,16.485,0.013,16.913999999999998,0.008,3.098758,0.082334,-2.370293,0.06487,16.910398,17.318615,16.329094,0.287187,0.072439,782.398529
323.4586,-0.594424,0.0,17.602999999999998,0.022,15.942999999999998,0.016,17.875999999999998,0.023,18.028000000000002,0.037,18.099999999999998,0.021,18.027,0.019,17.378999999999998,0.014,16.621,0.015,16.128,0.011,17.538999999999998,0.011,16.235,0.011,16.694,0.009,3.354713,0.065189,-2.122711,0.051999,16.674791,17.089703,16.079018,0.110677,0.059064,893.281207
323.3647,-0.906359,0.0,16.895,0.014,14.817999999999998,0.007,17.195999999999998,0.016,17.203,0.018,17.23,0.011,17.119,0.012,16.381,0.01,15.534,0.006,15.021999999999998,0.009,16.538,0.008,15.143,0.009,15.637999999999998,0.007,3.369474,0.048844,-2.122713,0.032394,15.621463,16.086151,14.983951,-0.027531,0.047784,299.359782
323.2166,-0.902023,0.0,18.491,0.048,16.945,0.014,18.707,0.041,18.863,0.071,18.988,0.038,18.904,0.03,18.323,0.021,17.599999999999998,0.011,17.159,0.012,18.438,0.013,17.224999999999998,0.009,17.683,0.009,3.540397,0.119509,-2.169961,0.083477,17.649788,18.056982,17.079865,-0.033886,0.115138,597.074007
323.3046,-0.90065,0.0,16.842,0.011,14.736999999999998,0.009,17.093000000000004,0.015,17.137,0.02,17.151999999999997,0.011,17.046,0.01,16.319,0.011,15.464,0.006,14.945,0.008,16.476,0.009,15.062000000000001,0.007,15.57,0.006,3.33106,0.053169,-1.982139,0.033772,15.545159,16.00958,14.907107,0.063636,0.051419,348.123295
323.3839,-0.889667,0.0,18.56,0.045,17.137,0.021,18.918,0.049,19.078,0.077,19.160999999999998,0.042,19.068,0.04,18.468,0.03,17.717,0.031,17.341,0.02,18.61,0.023,17.406,0.026,17.826,0.025,3.232191,0.158917,-2.245432,0.099482,17.879026,18.235529,17.301378,0.031641,0.14988,251.110896
323.3242,-0.880717,0.0,18.211,0.028,16.596,0.014,18.435000000000002,0.024,18.583000000000002,0.042,18.712,0.026,18.539,0.021,17.962999999999997,0.013,17.253999999999998,0.008,16.812,0.014,18.112,0.01,16.873,0.009,17.334,0.009,3.535957,0.114538,-2.173133,0.073543,17.320658,17.716633,16.747751,0.008011,0.113313,248.912665
323.353,-0.877325,1.0,17.259,0.017,15.568999999999999,0.009,17.560000000000002,0.021,17.686,0.023,17.759,0.018,17.715,0.016,17.051,0.013,16.256999999999998,0.006,15.786000000000001,0.009,17.168,0.011,15.872,0.01,16.344,0.008,3.428703,0.075773,-1.926655,0.047163,16.338287,16.764812,15.745807,-0.113735,0.071421,197.738753
323.3997,-0.872715,0.0,17.55,0.034,16.014,0.029,17.901000000000003,0.029,17.92,0.041,18.052,0.03,17.990000000000002,0.033,17.392,0.024,16.657,0.028,16.246,0.023,17.493,0.031,16.29,0.035,16.712,0.037,3.402625,0.099598,-2.038784,0.0565,16.894438,17.144283,16.179583,0.043456,0.088875,222.584352
323.3615,-0.871664,0.0,18.099,0.034,16.445999999999998,0.011,18.435000000000002,0.033,18.541,0.054,18.596,0.033,18.511,0.023,17.865,0.023,17.102999999999998,0.007,16.659,0.011,17.989,0.01,16.726,0.011,17.19,0.009,3.574434,0.116643,-2.400426,0.067356,17.193304,17.592983,16.597687,0.065306,0.098227,174.439849
323.3146,-0.866728,0.0,17.596,0.018,15.902999999999999,0.009,17.9,0.024,17.949,0.036,18.064999999999998,0.021,17.919,0.013,17.331,0.016,16.573999999999998,0.008,16.122,0.01,17.458,0.013,16.191,0.009,16.659,0.008,3.490506,0.081529,-2.092279,0.051662,16.65159,17.071138,16.060724,-0.084562,0.075181,233.069097
323.3632,-0.857105,0.0,17.589,0.052,15.529,0.013,17.682000000000002,0.039,17.936,0.045,18.052999999999997,0.042,17.689,0.019,17.018,0.013,16.209999999999997,0.015,15.742999999999999,0.011,17.152,0.013,15.831,0.014,16.308,0.014,3.629606,0.076625,-2.443835,0.044594,16.311045,16.70812,15.669507,0.112479,0.063738,121.924842
323.3657,-0.855448,1.0,18.889,0.099,17.299,0.067,19.122999999999998,0.09,19.382,0.1,19.046,0.07,19.239,0.119,18.980999999999998,0.081,18.075999999999997,0.062,17.566,0.059,18.48,0.076,17.686,0.064,18.115,0.071,3.701366,0.287604,-2.414659,0.210132,18.273829,18.085825,17.209532,0.162964,0.253477,115.928703
323.3784,-0.857724,0.0,16.743,0.016,14.68,0.012,16.984,0.019,17.128,0.022,17.073999999999998,0.013,16.999000000000002,0.011,16.244999999999997,0.012,15.395999999999999,0.009,14.894000000000002,0.01,16.361,0.011,14.989,0.013,15.498000000000001,0.01,3.470151,0.051683,-2.137014,0.029915,15.510493,15.971868,14.851456,-0.005225,0.042985,136.456694
323.458,-0.852845,0.0,17.573,0.02,15.822,0.009,17.845,0.025,17.915000000000003,0.031,18.017,0.018,17.897000000000002,0.015,17.294999999999998,0.013,16.511,0.006,16.029,0.008,17.416999999999998,0.009,16.123,0.011,16.593,0.007,3.40879,0.106733,-2.144203,0.054203,16.581284,16.999872,15.983728,0.061433,0.072798,359.629061
323.3651,-0.804109,0.0,15.965999999999998,0.038,13.895,0.008,16.481,0.013,16.565,0.017,16.451999999999998,0.013,16.307000000000002,0.014,15.538999999999998,0.01,14.613999999999999,0.011,14.100000000000001,0.007,15.666999999999998,0.013,14.259999999999998,0.009,14.707,0.017,3.448774,0.063625,-1.964664,0.031619,14.795487,15.177605,14.014812,0.010985,0.04242,69.462562
323.4077,-0.839096,0.0,19.032,0.061,17.497999999999998,0.034,19.293,0.066,19.466,0.063,19.72,0.056,19.441,0.048,18.916,0.041,18.13,0.025,17.685,0.027,18.915,0.019,17.756999999999998,0.023,18.229,0.022,3.245926,0.319286,-2.263491,0.195981,18.125994,18.5323,17.588419,0.24044,0.220509,172.232913
323.4408,-0.828115,0.0,18.305,0.048,16.965,0.034,18.668,0.049,18.771,0.066,18.852,0.036,18.824,0.042,18.247999999999998,0.034,17.567,0.035,17.192,0.034,18.329,0.042,17.232,0.039,17.627,0.044,3.653771,0.21232,-2.289345,0.110188,17.816004,18.102507,17.18042,-0.235384,0.144359,281.988254
323.3186,-0.825684,0.0,17.721,0.028,16.073999999999998,0.014,18.020000000000003,0.023,18.12,0.041,18.217,0.025,18.115000000000002,0.025,17.520999999999997,0.018,16.738999999999997,0.01,16.286,0.014,17.644,0.012,16.375,0.015,16.817999999999998,0.013,3.417561,0.11289,-2.337962,0.061072,16.8246,17.200638,16.21994,0.036595,0.095995,158.788316
323.2979,-0.814466,0.0,18.552,0.042,17.105,0.014,18.92,0.053,19.025000000000002,0.063,18.807,0.072,18.818,0.087,18.451999999999998,0.024,17.746,0.011,17.265,0.018,18.591,0.017,17.384,0.013,17.829,0.014,3.274822,0.178493,-2.181962,0.098699,17.804157,17.948729,16.955063,0.127227,0.155171,234.966551
323.2897,-0.812504,0.0,17.345,0.018,15.561,0.009,17.607,0.019,17.663,0.023,17.802999999999997,0.017,17.666,0.014,17.044999999999998,0.013,16.246,0.007,15.773,0.008,17.175,0.009,15.864999999999998,0.008,16.344,0.007,3.390066,0.073731,-2.233519,0.041283,16.325039,16.756224,15.727943,0.108409,0.060644,265.241022
323.4055,-0.805004,0.0,18.410999999999998,0.044,16.851,0.02,18.677999999999997,0.034,18.889,0.067,18.965999999999998,0.031,18.874000000000002,0.029,18.284,0.022,17.514999999999997,0.01,17.086,0.017,18.395,0.013,17.151,0.013,17.582,0.012,3.635647,0.187132,-2.072257,0.087917,17.577566,17.97996,16.98934,0.029766,0.119847,167.852671
323.3221,-0.79971,0.0,17.646,0.023,15.91,0.011,17.933,0.023,18.018,0.027,18.098,0.022,18.021,0.019,17.351,0.016,16.575999999999997,0.007,16.118,0.012,17.4,0.031,16.192999999999998,0.013,16.624,0.01,3.661696,0.121314,-1.821334,0.058762,16.678652,17.04524,16.049292,0.067106,0.082034,168.61781
323.3135,-0.7998,0.0,17.299,0.015,15.462,0.009,17.561999999999998,0.019,17.67,0.03,17.718,0.017,17.588,0.013,16.951999999999998,0.014,16.145999999999997,0.007,15.665,0.008,17.086,0.011,15.761,0.01,16.236,0.006,3.578209,0.098074,-2.402888,0.049435,16.219908,16.652376,15.615187,0.016648,0.067374,195.870423
323.4126,-0.787088,0.0,18.897,0.05,17.412,0.02,19.171,0.056,19.376,0.086,19.453,0.058,19.323,0.044,18.797,0.03,18.063,0.011,17.632,0.02,18.907999999999998,0.014,17.688,0.015,18.155,0.012,3.517688,0.255513,-2.109422,0.157075,18.135977,18.483763,17.544582,0.050272,0.171468,222.15999
323.3726,-0.777835,0.0,18.14,0.05,16.959,0.066,18.467,0.053,18.658,0.061,18.701999999999998,0.053,18.572,0.047,18.169999999999998,0.042,17.572,0.059,17.156,0.063,18.238,0.059,17.085,0.081,17.554,0.073,4.203138,0.242374,-2.453366,0.124384,18.081469,17.960844,17.122185,-0.916687,0.169887,166.941434
323.3188,-0.771127,0.0,19.009,0.108,17.567,0.018,19.223,0.114,18.970000000000002,0.096,19.198,0.075,19.074,0.072,18.910999999999998,0.044,18.238,0.022,17.799,0.025,18.78,0.067,17.866,0.017,18.28,0.016,3.495156,0.283346,-2.415999,0.165743,18.258745,18.514616,17.612036,0.038554,0.195002,245.085365
323.4196,-0.76415,0.0,18.608,0.047,17.166,0.016,19.006999999999998,0.039,18.963,0.056,19.311,0.051,19.052,0.031,18.555999999999997,0.028,17.804,0.012,17.366,0.025,18.625,0.018,17.435,0.011,17.874,0.012,3.125317,0.150812,-2.011764,0.098316,17.872442,18.201067,17.274862,0.144228,0.123215,295.458704
323.3679,-0.763047,1.0,18.515,0.048,17.087,0.02,18.844,0.042,19.008000000000003,0.069,19.125,0.036,19.071,0.031,18.45,0.022,17.715,0.01,17.292,0.018,18.555,0.012,17.355999999999998,0.016,17.788,0.017,3.362343,0.178669,-2.263585,0.110093,17.808687,18.146147,17.224863,0.313074,0.123725,217.476539
323.3343,-0.750243,0.0,17.605,0.022,15.911999999999999,0.014,17.853,0.028,17.943,0.028,18.061,0.021,17.928,0.015,17.349999999999998,0.013,16.578999999999997,0.008,16.101,0.014,17.48,0.011,16.2,0.012,16.669,0.009,3.647603,0.097424,-2.256172,0.052228,16.635126,17.057316,16.047104,0.0689,0.066347,281.935738
323.3533,-0.747671,0.0,17.399,0.022,15.642,0.012,17.653,0.02,17.744,0.024,17.840999999999998,0.017,17.775000000000002,0.015,17.11,0.014,16.328999999999997,0.007,15.867999999999999,0.009,17.267,0.011,15.977999999999998,0.012,16.422,0.008,4.221167,0.094238,-2.543777,0.061662,16.459206,16.842567,15.83029,0.079999,0.080181,274.114657
323.2237,-0.96285,0.0,18.541999999999998,0.107,16.904,0.012,18.732,0.042,18.864,0.057,18.98,0.042,18.895,0.036,18.282,0.021,17.546999999999997,0.01,17.099,0.016,18.439,0.012,17.184,0.013,17.637,0.009,3.436513,0.111673,-2.148759,0.080609,17.61188,18.020533,17.034206,0.059182,0.110911,708.939918
323.3154,-0.941103,0.0,16.646,0.011,14.512999999999998,0.008,16.886000000000003,0.014,16.964000000000002,0.015,16.951999999999998,0.01,16.821,0.008,16.115,0.01,15.246,0.007,14.725999999999999,0.009,16.262,0.008,14.837,0.007,15.350999999999999,0.007,3.452753,0.037607,-2.232497,0.026372,15.330903,15.805446,14.682309,0.026595,0.036608,457.068527
323.3819,-0.911896,0.0,18.134,0.031,16.63,0.012,18.442,0.027,18.514,0.041,18.642,0.034,18.613,0.026,18.020999999999997,0.02,17.269,0.011,16.824,0.013,18.139,0.011,16.899,0.015,17.346,0.012,3.102068,0.116596,-2.334501,0.073261,17.39184,17.740309,16.787191,0.510451,0.11377,326.650585
323.3643,-0.88074,0.0,18.627,0.054,17.191,0.022,18.955,0.048,18.983,0.074,19.188,0.045,19.132,0.04,18.483,0.029,17.804,0.018,17.39,0.021,18.588,0.023,17.471999999999998,0.018,17.918,0.014,3.732769,0.161359,-2.299942,0.102389,17.945002,18.29336,17.3394,-0.330306,0.15588,207.177191
323.3732,-0.880363,0.0,18.462999999999997,0.037,17.026,0.017,18.752000000000002,0.042,18.685000000000002,0.058,18.9,0.044,18.869,0.042,18.386,0.021,17.668,0.01,17.237000000000002,0.015,18.479,0.013,17.269,0.015,17.73,0.012,3.683164,0.13974,-2.343551,0.086363,17.73525,18.123106,17.176956,0.015889,0.132804,209.199429
323.4417,-0.880418,0.0,18.297,0.037,16.863,0.014,18.698,0.042,18.775000000000002,0.059,18.942,0.039,18.773,0.034,18.270999999999997,0.021,17.546,0.01,17.096,0.015,18.397,0.011,17.163,0.011,17.601,0.009,3.391952,0.205663,-1.98488,0.102241,17.580717,17.979439,17.025835,-0.104814,0.134264,351.190977
323.354,-0.879231,0.0,17.477999999999998,0.019,15.716999999999999,0.011,17.79,0.021,17.842000000000002,0.026,17.933,0.019,17.839000000000002,0.015,17.191,0.012,16.404999999999998,0.006,15.925,0.008,17.319,0.01,16.014,0.013,16.489,0.009,3.41057,0.083373,-2.233503,0.053339,16.523214,16.930689,15.9061,0.056668,0.078922,204.006457
323.3492,-0.877907,0.0,18.250999999999998,0.035,16.673,0.015,18.543999999999997,0.03,18.650000000000002,0.057,18.737,0.028,18.626,0.022,18.079,0.024,17.325999999999997,0.012,16.891000000000002,0.015,18.197,0.011,16.947,0.015,17.405,0.01,3.589316,0.124606,-2.116308,0.081198,17.407824,17.802528,16.829351,-0.088793,0.1171,202.669607
323.3733,-0.878425,0.0,17.643,0.037,16.099,0.058,17.951,0.036,18.006,0.048,18.141,0.035,18.084,0.04,17.503,0.031,16.749,0.046,16.344,0.05,17.586,0.037,16.377,0.063,16.849,0.059,3.754326,0.115704,-2.217411,0.067103,17.078732,17.297127,16.29563,-0.126524,0.100757,202.128082
323.4262,-0.876496,0.0,18.633,0.044,17.212999999999997,0.013,18.997,0.05,19.071,0.082,19.201999999999998,0.042,19.073,0.035,18.570999999999998,0.021,17.851,0.011,17.399,0.014,18.689,0.016,17.491,0.015,17.910999999999998,0.011,4.24022,0.24576,-2.38892,0.153051,17.907999,18.290068,17.35513,-0.07479,0.183959,298.633998
323.3023,-0.874151,0.0,18.865,0.066,17.509999999999998,0.017,19.340000000000003,0.064,19.238,0.081,19.483,0.053,19.292,0.045,18.823,0.026,18.105999999999998,0.012,17.639,0.022,18.945,0.016,17.746,0.015,18.195999999999998,0.013,3.589064,0.19799,-1.974395,0.141497,18.169632,18.539272,17.615833,-0.190469,0.188838,284.253198
323.3677,-0.868443,0.0,18.412,0.035,16.898,0.016,18.878,0.051,18.898,0.061,18.941,0.035,18.888,0.039,18.212999999999997,0.031,17.514999999999997,0.019,17.065,0.021,18.329,0.025,17.137,0.018,17.583,0.018,3.602302,0.160273,-1.962508,0.091516,17.644012,17.999996,17.022482,-0.193715,0.13447,163.652308
323.393,-0.868187,0.0,17.534,0.019,15.826,0.01,17.866,0.023,17.946,0.024,18.003,0.02,17.914,0.017,17.294999999999998,0.013,16.485,0.006,16.028,0.008,17.407999999999998,0.008,16.111,0.012,16.585,0.008,3.57128,0.082232,-2.216165,0.047014,16.558397,16.989563,15.972968,0.149966,0.070051,195.24777
323.3531,-0.866788,0.0,18.878999999999998,0.052,17.288,0.025,19.208,0.055,19.139,0.053,19.374,0.051,19.223,0.037,18.627,0.023,17.936,0.022,17.511,0.023,18.83,0.022,17.587,0.029,17.909,0.03,3.598058,0.196376,-2.197164,0.109444,18.05705,18.365265,17.41103,-0.123741,0.167674,160.54064
323.2738,-0.865829,0.0,17.796,0.024,16.134,0.009,18.061999999999998,0.023,18.201,0.038,18.276999999999997,0.02,18.213,0.019,17.584999999999997,0.017,16.804,0.006,16.334,0.011,17.721,0.01,16.434,0.01,16.903,0.008,3.411368,0.091528,-2.149989,0.056026,16.873835,17.28449,16.285744,0.198636,0.086867,354.607553
323.3939,-0.86686,0.0,18.361,0.04,16.814999999999998,0.024,18.585,0.043,18.685000000000002,0.065,18.903,0.033,18.792,0.043,18.188,0.023,17.491999999999997,0.014,17.042,0.021,18.342,0.015,17.124,0.017,17.57,0.015,3.796472,0.195691,-1.733081,0.122965,17.630075,17.950022,16.998425,-0.045093,0.142486,193.362818
323.3856,-0.864591,0.0,17.395,0.032,15.648,0.027,17.914,0.037,17.764,0.043,17.948999999999998,0.024,17.804000000000002,0.032,17.093,0.017,16.313,0.025,15.876000000000001,0.022,17.198999999999998,0.025,15.942999999999998,0.026,16.399,0.031,3.398944,0.083561,-2.353543,0.050481,16.52636,16.833311,15.819107,0.049109,0.075455,170.66125
323.349,-0.865866,0.0,18.23,0.033,16.619999999999997,0.015,18.534999999999997,0.029,18.637,0.054,18.776999999999997,0.026,18.725,0.028,18.023999999999997,0.016,17.278,0.01,16.82,0.012,18.157,0.014,16.902,0.013,17.36,0.011,3.936386,0.135495,-2.142085,0.080392,17.334457,17.731798,16.752966,-0.140689,0.112394,161.085633
323.4201,-0.865553,0.0,18.891,0.055,17.384,0.018,19.218000000000004,0.055,19.25,0.073,19.439,0.053,19.304000000000002,0.044,18.755,0.03,18.020999999999997,0.017,17.61,0.021,18.835,0.022,17.652,0.013,18.073999999999998,0.016,3.244068,0.277084,-1.72329,0.126935,18.141462,18.478796,17.563438,0.22017,0.181768,256.80412
323.4125,-0.864157,0.0,18.875999999999998,0.063,17.523999999999997,0.029,19.220999999999997,0.051,19.366,0.088,19.468999999999998,0.051,19.395,0.053,18.828,0.031,18.11,0.023,17.656,0.028,18.959,0.028,17.749,0.025,18.195999999999998,0.025,3.859438,0.291209,-2.403948,0.178732,18.239502,18.598913,17.666943,-0.205182,0.211069,232.608556
323.3601,-0.862169,0.0,18.689,0.064,16.776999999999997,0.017,18.936999999999998,0.056,19.192,0.103,19.142,0.042,18.998,0.049,18.358,0.027,17.491,0.012,17.025,0.019,18.387999999999998,0.024,17.019,0.018,17.583,0.013,3.647753,0.145576,-2.553233,0.084119,17.563839,17.920477,16.912876,-0.007715,0.121522,140.637162
323.3621,-0.861523,0.0,17.974,0.032,16.185,0.013,18.186999999999998,0.03,18.37,0.04,18.387999999999998,0.023,18.256,0.024,17.689,0.023,16.886,0.013,16.443,0.014,17.775,0.015,16.468,0.016,16.973,0.011,3.467731,0.106274,-2.147685,0.059652,16.954569,17.359766,16.35295,0.195309,0.087395,137.88003
