# ra,dec,X,Y,Vx,e_Vx,Vy,e_Vy,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_expected_sig_to_noise,rv_chisq_pvalue,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pop,Z,err_Z,R,err_R,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,U,err_U,RVcormerg,e_RVcormerg,s_RVcormerg,N,flagXM,flagRV,flagBinary,Gmag,Survey
6.352836,-72.022513,-365.789721,210.554278,5.444115,0.049502,-1.692164,0.05296,4689639885318987136,0.25293536207001127,0.04719731,5.453290754443476,0.04950159,-1.6623766072914918,0.052959807,-0.103366755,-0.04474217,-0.070735425,-0.025605762,0.0681964,0.0932324,1.0173553,16.541765,16.988686,15.955978,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5172.884,4.5472,-0.3984,1343.582,0.1564,0.1266,0.0677,1.0,15.514999999999999,0.026,16.251,0.018,17.691,0.069,17.96,0.301,17.899,0.058,17.656000000000002,0.113,16.867,0.016,16.019,0.019,15.604,0.036,17.121,0.014,15.806000000000001,0.028,17.484,0.051,,,,,,,,,
6.398442,-72.013525,-416.66368,242.612578,5.565181,0.041893,-2.507711,0.041167,4689639919678686080,0.2329829714713843,0.03493814,5.580687892737871,0.041893452,-2.4730237980323806,0.04116722,-0.06495423,-0.10989236,-0.059223626,-0.034668773,0.14032307,0.0028047997,1.033142,16.011465,16.447662,15.394183,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5394.394,3.6073,-0.1916,4243.1826,0.3613,0.2945,0.1579,0.0,14.956999999999999,0.022,15.715,0.014,17.133,0.05,17.174,0.184,17.163000000000004,0.035,17.053,0.078,16.298,0.013,15.486999999999998,0.015,15.050999999999998,0.035,16.561,0.012,15.233,0.023,16.822,0.039,,,,,,,,,
6.394542,-72.020861,-412.166007,216.230885,4.912867,0.023706,-2.425182,0.023915,4689639919678705664,0.15718698689752383,0.022283813,4.927716804267119,0.023705626,-2.394875726386302,0.023915319,0.021361383,-0.048847567,-0.0071499613,0.013795705,0.114252165,0.14437133,0.9343973,14.9478655,15.41967,14.317608,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5195.9487,3.4982,-0.1009,2822.234,0.3108,0.2505,0.1335,0.0,13.862,0.026,14.677,0.013,16.381,0.02,16.337,0.116,16.253999999999998,0.016,16.009,0.044,15.268,0.009,14.431999999999999,0.014,14.003,0.037,15.565999999999999,0.011,14.183,0.024,16.265,0.019,-27.42,0.365,0.0,1,,0.0,,14.961,GES
6.359425,-72.019459,-373.172115,221.508491,5.311601,0.026194,-2.236106,0.026922,4689639954038450432,0.18043283527628573,0.024126349,5.323991983908067,0.026193842,-2.206452388887774,0.02692249,-0.018630946,-0.059434816,-0.032433406,0.0021539514,0.07779571,0.13219205,0.97638744,15.241685,15.681628,14.595796,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5324.631,3.6207,-0.1961,2759.3853,0.3964,0.3214,0.1722,1.0,14.139000000000001,0.024,14.905000000000001,0.014,16.249,0.025,16.487,0.126,16.311,0.023,16.253,0.058,15.497,0.015,14.651,0.017,14.256,0.032,15.786999999999999,0.016,14.424,0.026,16.101,0.026,,,,,,,,,
6.329171,-72.020231,-339.537131,218.905828,5.000894,0.033373,-2.054783,0.034615,4689639954038462976,0.14174781849871151,0.03203927,5.011259384116996,0.033372525,-2.0293830985691894,0.03461459,-0.049423408,-0.10434805,-0.060206022,-0.0043822206,0.07054853,0.15240005,1.0077777,15.734664,16.146845,15.09525,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5256.4917,3.5006,-0.2503,4169.038,0.2571,0.2087,0.1117,1.0,14.677999999999999,0.024,15.453,0.015,16.676,0.039,16.796,0.145,16.67,0.028,16.614,0.063,15.922999999999998,0.026,15.204999999999998,0.018,14.863,0.041,16.323,0.013,14.984000000000002,0.026,16.458000000000002,0.032,,,,,,,,,
6.393323,-72.007169,-411.113324,265.528183,5.04281,0.025741,-2.568816,0.024431,4689639988398146688,0.2087218988489967,0.021242734,5.058489130423864,0.025741216,-2.5378096561793093,0.024431264,-0.016838154,-0.04613962,0.02016285,0.08414429,0.21259218,0.16010283,1.0619472,14.740897,15.209867,14.107724,-21.806295,5.8654885,2,15,10,4.243392,,5500.0,1.0,-0.5,NOT_AVAILABLE,false,false,true,true,5359.803,3.4994,-0.1033,2644.234,0.4416,0.3578,0.1914,0.0,13.653999999999998,0.025,14.469000000000001,0.014,16.069,0.017,16.112,0.104,15.97,0.015,15.741,0.039,15.055,0.007,14.216999999999999,0.015,13.79,0.035,15.354,0.01,13.968,0.023,15.945,0.016,,,,,,,,,
6.384447,-72.006635,-401.254576,267.510801,5.284722,0.046288,-2.612295,0.040992,4689639988398147584,0.14449848508151825,0.036333565,5.300283047467843,0.046288684,-2.580583967324168,0.040991914,-0.03911303,-0.12960453,0.027240084,0.07561168,0.09025676,0.12255339,0.9442752,16.061178,16.500412,15.457046,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5124.663,3.539,-0.343,3792.7188,0.1263,0.1022,0.0547,0.0,15.020999999999999,0.025,15.785,0.015,17.410999999999998,0.053,17.384,0.189,17.194000000000003,0.036,17.091,0.082,16.355999999999998,0.012,15.54,0.017,15.131999999999998,0.038,16.621,0.012,15.314,0.025,17.036,0.033,,,,,,,,,
6.369181,-72.010942,-384.189239,252.106522,5.145567,0.013495,-2.458426,0.012409,4689639988398164736,0.17860903717190546,0.012016735,5.159593750532618,0.013495044,-2.428859763974038,0.0124085685,-0.03555104,-4.344141E-4,0.007899559,0.026864884,0.07920082,0.16200861,1.0209228,13.156004,13.743265,12.425442,-27.33504,1.2847712,2,17,8,17.93549,,4500.0,2.0,-0.75,NOT_AVAILABLE,false,false,true,true,4887.3003,2.4873,-0.1495,4299.959,0.5212,0.4066,0.2147,0.0,11.908,0.019,12.879,0.009,15.232999999999997,0.009,15.175,0.06,14.917,0.007,14.620000000000001,0.026,13.640999999999998,0.006,12.588999999999999,0.01,12.087,0.031,13.962,0.009,12.285,0.018,15.088000000000001,0.009,-27.51,0.185,0.457,2,,0.0,,13.1685,APOGEE;GES
6.252059,-72.020412,-253.844088,218.635048,5.039705,0.055223,-2.389959,0.058912,4689640018449668480,0.22819338936121575,0.046147995,5.04873560693949,0.055223357,-2.3708251428102036,0.058911636,0.033805262,-0.008417631,0.014881781,-0.00937567,-0.021525508,0.18921961,1.0627689,16.460962,16.821445,15.814069,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,4980.676,4.2734,-1.3536,1712.9865,0.0075,0.006,0.0033,0.0,15.382,0.026,16.207,0.024,17.54,0.065,17.680999999999997,0.294,17.506,0.045,17.425,0.108,16.678,0.034,15.872,0.027,15.553,0.048,16.918,0.029,15.626000000000001,0.027,17.375,0.054,,,,,,,,,
6.228797,-72.026526,-227.920615,196.716351,4.553186,0.051908,-2.662418,0.055284,4689640018455909376,0.25289644634302166,0.04584958,4.562231453433404,0.051908202,-2.6468895628429157,0.05528426,-0.021396786,-0.0976413,-0.11938145,-0.14062196,0.12314464,6.814249E-5,1.2114458,16.144434,16.509256,15.472655,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5257.617,4.1871,-0.8402,1998.7078,0.2333,0.1903,0.103,1.0,15.040999999999999,0.02,15.798000000000002,0.015,17.153,0.053,17.39,0.23,17.285000000000004,0.048,17.081,0.087,16.378,0.016,15.542000000000002,0.015,15.137,0.033,16.669,0.016,15.359000000000002,0.022,17.258,0.046,,,,,,,,,
6.241359,-72.030442,-241.823899,182.572907,4.748527,0.020579,-2.022933,0.021986,4689640018455916928,0.1922893784801612,0.018159766,4.755811621419982,0.020578753,-2.00575082122975,0.021985918,-0.055565994,-0.002640362,-0.061524265,-0.080717534,0.17250918,-0.06034575,1.1906389,12.951618,13.544701,12.201647,-23.089327,2.2766356,1,7,3,14.310162,0.26023722,5250.0,0.0,-0.5,NOT_AVAILABLE,false,false,true,true,5071.905,1.9179,-0.1809,9618.88,0.7361,0.5765,0.3055,1.0,11.676,0.016,12.669,0.01,14.947,0.011,15.073,0.06,14.706999999999999,0.007,14.464000000000002,0.024,13.456,0.006,12.378,0.01,11.870999999999999,0.033,13.782,0.008,12.053,0.017,14.901,0.01,,,,,,,,,
6.215866,-72.028594,-213.531904,189.320182,5.401298,0.028336,-2.291909,0.031298,4689640018474835840,0.19132469690011758,0.024728695,5.408587632100985,0.028336303,-2.274654652806002,0.031297628,-0.12266539,0.09829478,-0.14415872,-0.1995451,0.26503885,-0.18530768,1.0226659,15.079388,15.447061,14.384517,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.947999999999999,0.02,14.712,0.012,16.014999999999997,0.037,16.134999999999998,0.104,16.057000000000002,0.033,15.91,0.051,15.331,0.012,14.469999999999999,0.015,14.123999999999999,0.031,15.629999999999999,0.011,14.238,0.019,15.808,0.038,,,,,,,,,
6.247787,-72.024954,-249.036201,202.303341,5.624474,0.043332,-1.520488,0.048412,4689640022757989504,0.1739175848062544,0.04027243,5.63009742231716,0.04333151,-1.4995402634234138,0.04841247,0.06895283,-0.120653145,-0.06847976,-0.074422814,-0.03714859,0.11290384,1.2574018,15.873623,16.02005,15.028684,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5785.6416,3.6863,-1.547,2640.8174,0.697,0.5775,0.3179,1.0,14.534999999999998,0.044,15.21,0.038,16.343,0.026,16.617,0.151,16.439,0.029,16.499000000000002,0.069,15.73,0.035,15.044,0.047,14.608999999999998,0.023,16.012,0.042,14.826,0.032,16.150000000000002,0.027,,,,,,,,,
6.248404,-72.028935,-249.668766,187.969261,4.356037,0.071625,-2.470422,0.085947,4689640022758007040,-0.127703943079886,0.06986144,4.36522897399193,0.07162525,-2.4541458284283078,0.08594717,-0.07047709,-0.04566889,0.0452354,0.011427546,0.057690106,0.0886348,1.5555145,16.397127,16.56655,15.5670395,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,15.138,0.038,15.834,0.029,17.218999999999998,0.069,17.479,0.281,17.29,0.037,17.271,0.106,16.464,0.034,15.604,0.033,15.160999999999998,0.027,16.672,0.019,15.36,0.035,17.144000000000002,0.046,,,,,,,,,
6.227829,-72.030348,-226.798043,182.96379,4.723902,0.055782,-1.879684,0.056712,4689640022758018816,0.22097639874263733,0.04454588,4.730250096465016,0.055782154,-1.8636540341965133,0.05671217,-0.058850553,-0.062128462,-0.04824724,-0.07646112,0.17519602,-0.10750058,1.0415342,16.458078,16.783422,15.764785,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5291.252,4.1731,-0.9175,2308.6672,0.2918,0.2382,0.1293,1.0,15.408,0.028,16.144000000000002,0.017,17.453999999999997,0.058,17.922,0.334,17.659,0.053,17.502000000000002,0.121,16.826,0.022,15.913,0.019,15.486,0.034,17.003999999999998,0.016,15.658000000000001,0.026,17.219,0.048,,,,,,,,,
6.223729,-72.03341,-222.207607,171.955088,4.565606,0.026033,-2.772006,0.02972,4689640022758025600,0.21216548820387598,0.022968112,4.5747920757044005,0.026032979,-2.756819491448911,0.029719897,-0.0038548608,0.02520022,-0.035356868,-0.06147723,0.29541498,-0.027843973,1.0006477,15.025144,15.454543,14.350483,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.905,0.021,14.673000000000002,0.013,16.156,0.027,16.322,0.126,16.214,0.02,16.077,0.05,15.305,0.013,14.419,0.013,14.097000000000001,0.036,15.617,0.011,14.209,0.021,16.025000000000002,0.023,,,,,,,,,
6.219491,-72.034863,-217.484466,166.738524,5.730711,0.030533,-2.268324,0.03272,4689640022758034944,0.21090295432944992,0.026234068,5.738060327537277,0.030532844,-2.2496721170398404,0.032719832,-0.046054326,-0.018305626,-0.08615306,-0.114750706,0.18663944,-0.08339347,1.0534785,15.36278,15.715757,14.706239,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5559.4316,3.6956,-0.9046,2327.1233,0.3509,0.2892,0.1569,1.0,14.312,0.023,14.991,0.024,16.105,0.022,16.332,0.129,16.238999999999997,0.025,16.212,0.059,15.533999999999999,0.023,14.756,0.026,14.527000000000001,0.045,15.818999999999999,0.027,14.532,0.027,15.899000000000001,0.027,,,,,,,,,
6.214281,-72.036617,-211.679809,160.443923,5.043728,0.018724,-2.245493,0.020438,4689640022758039680,0.2135034659993775,0.01637673,5.0508133245631,0.018723676,-2.229513468702161,0.020438375,-0.046860263,0.009938516,-0.08228294,-0.114699274,0.18012092,-0.10018771,1.0514078,14.135401,14.617139,13.456193,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,4728.965,1.9715,-0.8706,9998.067,0.0418,0.0329,0.0176,0.0,12.991999999999999,0.019,13.830000000000002,0.013,15.672999999999998,0.021,15.689,0.085,15.538000000000002,0.012,15.314,0.033,14.472999999999999,0.007,13.565999999999999,0.012,13.122,0.034,14.783999999999999,0.009,13.317,0.02,15.568999999999999,0.015,,,,,,,,,
6.265704,-72.017356,-269.051874,229.575749,5.27018,0.030618,-2.446661,0.029743,4689640052809408640,0.18207423066267403,0.025662491,5.279974263706477,0.030618122,-2.4254557978845432,0.029742798,0.052278087,0.063534066,0.054496307,0.07750824,0.05967452,0.2138099,1.0801448,15.224628,15.672938,14.590433,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5264.9507,3.5432,-0.1596,3041.6567,0.3376,0.2731,0.146,0.0,14.121999999999998,0.022,14.914000000000001,0.014,16.526,0.028,16.563,0.136,16.473,0.021,16.318,0.052,15.503,0.012,14.674,0.016,14.236999999999998,0.034,15.800999999999998,0.015,14.440999999999999,0.021,16.356,0.022,,,,,,,,,
6.276136,-72.021364,-280.585722,215.101712,5.229871,0.041899,-2.847853,0.037437,4689640052815669632,0.3651243754425911,0.03392321,5.241767916197719,0.041898645,-2.8258989910125294,0.037436586,0.166567,0.088777214,0.09485592,0.118665546,0.096493565,0.2555912,2.1601658,14.260834,14.67827,13.541157,-14.478757,7.052912,2,5,3,4.475801,,5250.0,0.5,-0.75,NOT_AVAILABLE,false,false,true,true,5535.288,3.656,-0.4266,1537.8129,0.637,0.5166,0.2778,0.0,13.036,0.021,13.869,0.011,15.657999999999998,0.022,15.617999999999999,0.085,15.507,0.016,15.315999999999999,0.032,14.483999999999998,0.01,13.614999999999998,0.012,13.172,0.033,14.806000000000001,0.013,13.364,0.019,15.459,0.019,-18.219,2.533,0.0,1,,1.0,,14.246,APOGEE
6.2724,-72.026682,-276.354464,195.973071,5.941457,0.048418,-2.188732,0.046295,4689640052834667520,0.3478077753107699,0.041044664,5.950450731923451,0.04841779,-2.1641685000342648,0.04629509,0.09470536,0.029163063,0.0059300032,0.039884496,0.07276032,0.27250087,1.0818205,16.155966,16.491213,15.456833,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5566.471,3.6486,-1.1204,3336.8938,0.4366,0.3593,0.1956,1.0,15.016,0.021,15.744,0.012,17.069,0.045,17.296,0.222,17.078000000000003,0.043,17.034000000000002,0.092,16.269,0.035,15.523,0.015,15.091000000000001,0.024,16.616,0.01,15.284000000000002,0.023,16.789,0.035,,,,,,,,,
6.283628,-72.012125,-289.053966,248.32412,4.513591,0.06457,-1.940828,0.06258,4689640057108808832,0.19665895518710275,0.058957655,4.5219300332979016,0.06457051,-1.9213222543783983,0.06257983,-0.013619916,-0.0065752924,0.029313922,0.054786712,0.057686895,0.18959768,2.0671346,15.475896,15.838132,14.767539,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5459.3735,3.5577,-0.5518,3140.8481,0.4446,0.3639,0.197,0.0,14.150999999999998,0.031,14.933,0.022,16.663999999999998,0.036,16.634999999999998,0.142,16.564,0.025,16.404,0.061,15.550999999999998,0.02,14.698,0.024,14.25,0.029,15.881,0.019,14.451,0.034,16.43,0.021,,,,,,,,,
6.267629,-72.018529,-271.174282,225.344607,4.784634,0.025189,-2.327849,0.025155,4689640057108851712,0.16558866368366937,0.022842694,4.794028264578218,0.02518895,-2.3084431817361746,0.025154732,-0.021679223,-0.07255997,-0.0077798786,0.04148467,0.10444336,0.12913479,1.0649347,14.941927,15.386881,14.289033,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5521.212,2.9227,-0.1584,7667.3784,0.5366,0.4367,0.2336,0.0,13.810999999999998,0.021,14.600000000000001,0.013,16.355,0.023,16.301,0.122,16.218000000000004,0.016,16.0,0.051,15.203,0.007,14.358,0.016,13.943999999999999,0.031,15.512999999999998,0.012,14.131,0.022,16.150000000000002,0.018,,,,,,,,,
6.263875,-72.01966,-266.986055,221.291952,4.840838,0.022693,-2.523145,0.022931,4689640057117702272,0.2279318077547648,0.019076882,4.850866769790031,0.022692628,-2.5038125696970956,0.02293055,0.079846345,0.0104757305,0.08257696,0.12070862,0.21620554,0.23698317,1.564199,13.852175,14.300822,13.098479,-29.180752,2.9799674,2,8,5,6.8478727,,4750.0,2.5,-0.75,NOT_AVAILABLE,false,false,true,true,5470.534,2.9079,-0.6094,3742.8372,0.7843,0.632,0.3414,1.0,12.588,0.02,13.466000000000001,0.011,15.378999999999998,0.012,15.422,0.072,15.244000000000002,0.01,15.049,0.03,14.155999999999999,0.006,13.201,0.012,12.754999999999999,0.028,14.451999999999998,0.009,12.93,0.016,15.231000000000002,0.011,-25.569,0.08,0.0,1,,1.0,,13.852,GES
6.267915,-72.026196,-271.379598,197.744043,5.073159,0.025436,-1.97606,0.024958,4689640057117725696,0.17592884960983735,0.021998271,5.0811353538349255,0.025436085,-1.9554638621205105,0.024958106,0.030677222,-0.00786999,0.018572265,0.04570146,0.1219956,0.1608314,1.0156634,15.055838,15.491415,14.38773,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5268.9956,3.4954,-0.6037,2403.669,0.3803,0.3073,0.1652,1.0,13.912,0.02,14.705000000000002,0.01,16.294999999999998,0.021,16.349,0.123,16.274,0.015,16.162,0.052,15.317999999999998,0.009,14.463000000000001,0.012,14.030000000000001,0.025,15.600999999999999,0.01,14.221,0.018,16.182000000000002,0.018,,,,,,,,,
6.219792,-72.01464,-218.05653,239.541578,5.112477,0.032717,-2.020149,0.031969,4689640087170923776,0.18196774394525939,0.02778461,5.119031073753562,0.0327175,-2.0034845481902783,0.03196901,8.8543835E-4,0.12142263,0.032592237,0.01794785,0.16705285,0.11214179,0.9685459,15.463433,15.903278,14.817755,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5272.862,3.5287,-0.5987,2834.967,0.3346,0.2709,0.1456,1.0,14.353,0.025,15.131,0.014,16.724,0.029,16.965,0.177,16.689999999999998,0.022,16.613,0.066,15.745999999999999,0.011,14.886,0.013,14.477999999999998,0.03,16.023,0.01,14.661999999999999,0.02,16.609,0.023,,,,,,,,,
6.200818,-72.02008,-196.90762,220.021982,4.994111,0.046775,-2.433073,0.05131,4689640087175370240,0.08213840830748403,0.040857516,5.001248274893598,0.04677521,-2.418368287640052,0.051309768,-0.020861214,0.031254593,-0.121383585,-0.15579277,0.012914934,-0.11475701,1.005436,15.994881,16.36504,15.320558,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5361.552,3.5826,-0.7848,3346.9824,0.3178,0.2593,0.1401,1.0,14.841,0.023,15.535,0.025,16.967,0.046,17.165,0.21,16.963,0.032,16.946,0.085,16.123,0.029,15.318999999999999,0.03,14.893999999999998,0.032,16.424,0.027,15.075,0.026,16.811,0.039,,,,,,,,,
6.219503,-72.024469,-217.620116,204.156807,5.726977,0.043115,-2.474955,0.04287,4689640087193816832,0.2484047004604496,0.03620216,5.734998240386699,0.0431148,-2.456313950346032,0.042870253,-0.10314706,0.08949099,-0.07352616,-0.07830987,0.22150557,-0.05839163,1.3084612,15.452999,15.678322,14.641337,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5456.545,3.4725,-1.2105,2712.0972,0.5324,0.4359,0.2383,1.0,14.139000000000001,0.04,15.064,0.037,15.881,0.033,16.166,0.131,15.949,0.033,16.058,0.058,15.347999999999999,0.039,14.626000000000001,0.044,14.235,0.028,15.675999999999998,0.053,14.423000000000002,0.04,15.75,0.03,,,,,,,,,
6.224524,-72.015311,-223.308209,237.106226,5.479498,0.022658,-2.028126,0.022971,4689640091468599936,0.15085282762980018,0.019030795,5.486234318623396,0.022657912,-2.009834871674752,0.02297061,0.028977023,-0.02071119,-0.042197183,-0.054398,-0.046538793,0.120117396,1.4593242,13.9167385,14.354455,13.162291,-27.79917,6.8534293,2,4,2,4.634293,,5000.0,3.5,-0.5,NOT_AVAILABLE,false,false,true,true,5615.565,2.8502,-0.519,4538.308,0.891,0.7226,0.3914,1.0,12.655,0.026,13.524000000000001,0.014,15.363999999999997,0.015,15.471,0.077,15.243,0.013,15.081,0.032,14.21,0.01,13.257000000000001,0.017,12.814,0.027,14.512999999999998,0.014,12.992999999999999,0.024,15.256,0.012,-26.24,0.185,0.0,1,,0.0,,13.9141,APOGEE
6.238547,-72.020262,-238.831743,219.231579,4.833367,0.032822,-2.31601,0.032033,4689640091477450112,0.20528476864766484,0.025704376,4.841602791632499,0.032822225,-2.298745466489571,0.032033127,0.013996361,-0.066583015,-0.03154849,-0.048972473,-0.02507857,0.062458858,1.1062033,15.0542555,15.493873,14.408592,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5441.7134,3.3736,-0.128,3857.1902,0.4673,0.3799,0.2033,0.0,13.959000000000001,0.023,14.75,0.012,16.243,0.036,16.339,0.12,16.293999999999997,0.02,16.085,0.052,15.354,0.01,14.497,0.013,14.117,0.036,15.636,0.01,14.264,0.02,16.018,0.037,,,,,,,,,
6.213599,-72.018053,-211.133423,227.275271,4.195256,0.056945,-2.264882,0.05778,4689640091477456256,0.2594482161836028,0.046857685,4.20238052600021,0.05694505,-2.251636630529944,0.057780307,0.068582326,0.047287595,-0.001507584,-0.018762363,0.058123436,0.14890073,1.0689975,16.49951,16.70008,15.693478,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5595.243,3.7388,-1.0331,3431.1313,0.5068,0.4179,0.2282,1.0,15.229999999999999,0.067,15.883,0.041,16.933,0.042,17.287,0.253,17.021,0.033,17.17,0.107,16.326,0.047,15.645,0.051,15.229,0.043,16.726,0.053,15.433,0.06,16.702,0.036,,,,,,,,,
6.272649,-72.007629,-276.915123,264.563279,4.958243,0.053168,-2.535286,0.048826,4689640121553173888,0.12735783365723902,0.043400757,4.968685582146822,0.053168505,-2.5147614828822764,0.048826143,0.043481655,0.13814451,0.07797253,0.09174367,0.14121562,0.24557719,2.4075089,14.877864,15.253828,14.1806345,143.0041,5.2299514,2,6,2,3.4347377,,5000.0,3.5,-0.5,NOT_AVAILABLE,false,false,true,true,5500.7363,3.3904,-0.8037,2976.9666,0.5159,0.4212,0.2282,0.0,13.711999999999998,0.019,14.514,0.013,16.119,0.019,16.064999999999998,0.095,16.046999999999997,0.017,15.876000000000001,0.043,15.091000000000001,0.009,14.256,0.015,13.905000000000001,0.034,15.389,0.013,14.02,0.021,15.981000000000002,0.018,,,,,,,,,
6.301468,-72.003378,-309.032224,279.725542,5.902283,0.039229,-2.165161,0.036621,4689640121556101376,0.1279727508349229,0.03168684,5.912212713465299,0.039229088,-2.137906433964445,0.03662073,0.02203707,0.128858,0.062047325,0.07846754,0.110160284,0.22471304,1.0610512,15.758178,16.168432,15.107589,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5289.869,3.5757,-0.6195,3073.3213,0.2718,0.2208,0.1187,0.0,14.656999999999998,0.023,15.472999999999999,0.017,16.897,0.039,16.961,0.178,16.828000000000003,0.027,16.666,0.068,15.985,0.016,15.166,0.017,14.742999999999999,0.031,16.253999999999998,0.017,14.926000000000002,0.022,16.657,0.033,,,,,,,,,
6.362562,-72.002066,-377.009885,284.102456,5.22666,0.055878,-2.605385,0.054162,4689640160196834560,0.060740704593451794,0.04663126,5.241244215971905,0.0558783,-2.5759274180920424,0.05416189,-0.03360107,0.021688197,0.00794085,0.04049163,0.11855555,0.14948031,1.0217644,16.621084,17.026438,15.992067,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5064.382,4.2959,-1.5095,1850.8802,0.0239,0.0193,0.0104,1.0,15.537,0.029,16.288,0.018,17.641,0.063,17.965,0.278,17.602000000000004,0.041,17.643,0.124,16.898,0.02,16.044,0.016,15.640999999999998,0.032,17.122,0.014,15.802,0.023,17.418,0.054,,,,,,,,,
