RA,Dec,pop,Z,err_Z,R,err_R,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,U,err_U,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
6.867052,-72.09777,0.0,13.868,0.024,14.674,0.014,16.32,0.021,16.235,0.103,16.192,0.015,15.988,0.047,15.259999999999998,0.008,14.420000000000002,0.015,14.006,0.031,15.578,0.009,14.176000000000002,0.022,16.115000000000002,0.015,5.254018,0.021149,-2.33755,0.026243,14.949947,15.422856,14.313589,0.201537,0.019353,935.489628
6.23862,-72.09473,0.0,12.902,0.018,13.753,0.01,15.619999999999997,0.017,15.570999999999998,0.076,15.443,0.011,15.217000000000002,0.031,14.395,0.006,13.494,0.011,13.143999999999998,0.039,14.718,0.008,13.234000000000002,0.02,15.394000000000002,0.016,5.082213,0.021745,-2.471306,0.025722,14.075884,14.554214,13.384874,0.235731,0.018456,242.850701
6.205261,-72.09406,0.0,13.49,0.02,14.318000000000001,0.013,16.22,0.027,16.084,0.101,16.009,0.017,15.734000000000002,0.044,14.948999999999998,0.011,14.049,0.012,13.61,0.028,15.235,0.013,13.811,0.021,15.909000000000002,0.022,5.386852,0.022079,-2.945302,0.027137,14.60597,15.040729,13.922543,0.196458,0.019388,206.247186
6.655803,-72.09239,0.0,14.906,0.026,15.670000000000002,0.015,17.13,0.046,17.143,0.174,17.078000000000003,0.026,16.889,0.078,16.208,0.011,15.436,0.017,15.035999999999998,0.034,16.517,0.013,15.222000000000001,0.022,16.941,0.028,5.412133,0.032154,-2.618395,0.034833,15.952495,16.38816,15.347644,0.186906,0.030495,700.963284
5.717118,-72.09143,1.0,14.520999999999999,0.025,15.295000000000002,0.015,16.418,0.031,16.820999999999998,0.158,16.526000000000003,0.028,16.601,0.068,15.773,0.019,15.053999999999998,0.015,14.614999999999998,0.034,16.146,0.012,14.815000000000001,0.024,16.282,0.032,5.604191,0.030494,-2.408886,0.031332,15.59088,16.013483,14.95535,0.20052,0.029733,341.235286
6.147669,-72.08825,0.0,11.665,0.015,12.641,0.009,15.186,0.015,15.128999999999998,0.072,14.787,0.01,14.446000000000002,0.026,13.425,0.008,12.349,0.012,11.831,0.03,13.744,0.01,12.044999999999998,0.019,14.984000000000002,0.015,5.820782,0.033438,-2.131442,0.033644,12.936714,13.502385,12.173797,0.236807,0.026837,139.588631
5.229828,-72.08644,0.0,14.225,0.024,15.009,0.018,16.505,0.025,16.596,0.137,16.444000000000003,0.016,16.329,0.053,15.605999999999998,0.01,14.768999999999998,0.014,14.323,0.034,15.893,0.011,14.54,0.025,16.34,0.021,5.480024,0.025779,-3.030127,0.025388,15.30206,15.764141,14.67357,0.203928,0.021388,879.007988
6.269232,-72.085,1.0,14.909,0.025,15.664000000000001,0.018,16.787,0.062,17.264,0.22,16.921,0.052,16.972,0.095,16.23,0.021,15.395,0.022,15.001999999999999,0.028,16.525,0.017,15.189,0.022,16.852,0.033,4.934883,0.043266,-2.094577,0.049712,16.018036,16.361832,15.328437,0.285375,0.0377,272.211024
5.740346,-72.08393,1.0,13.424000000000001,0.02,14.239999999999998,0.016,15.820999999999998,0.025,15.857,0.088,15.718000000000002,0.026,15.620000000000001,0.039,14.847999999999999,0.012,13.988,0.014,13.549,0.032,15.158999999999999,0.013,13.741,0.02,15.585,0.028,4.916585,0.019623,-3.309722,0.02064,14.575838,15.034994,13.903152,0.189386,0.019282,313.778397
5.712064,-72.0824,1.0,15.127,0.025,15.894000000000002,0.017,17.131,0.042,17.455,0.246,17.301000000000002,0.039,17.225,0.084,16.44,0.021,15.664000000000001,0.014,15.201,0.026,16.759,0.01,15.418,0.022,16.879,0.04,5.464791,0.037385,-2.743741,0.042209,16.238338,16.622114,15.568302,0.283676,0.036646,345.001867
5.764375,-72.08096,0.0,14.286,0.027,15.049,0.017,16.384,0.049,16.625999999999998,0.144,18.243000000000002,0.48,16.441,0.062,15.639,0.014,14.797,0.017,14.457,0.032,15.93,0.014,14.568999999999999,0.023,16.3,0.023,4.788241,0.028692,-2.382417,0.030791,15.413021,15.808506,14.745365,0.217342,0.027492,287.020329
5.403461,-72.07878,0.0,12.522999999999998,0.019,13.402000000000001,0.018,15.433,0.012,15.378,0.071,15.200000000000001,0.009,14.914000000000001,0.028,14.081,0.008,13.125,0.017,12.677,0.033,14.396999999999998,0.012,12.885000000000002,0.019,15.291,0.011,5.066411,0.014148,-2.727189,0.014036,13.705801,14.236735,13.017932,0.189453,0.012418,686.782401
6.320225,-72.07556,0.0,11.58,0.023,12.598,0.013,15.165,0.014,15.104,0.066,14.790999999999999,0.01,14.469000000000001,0.027,13.393,0.009,12.324000000000002,0.02,11.858,0.026,13.735,0.018,11.969000000000001,0.022,15.003,0.012,5.095161,0.016793,-2.555043,0.018576,12.873084,13.485423,12.120472,0.232497,0.014892,329.123164
5.792023,-72.0732,1.0,13.126,0.021,13.972999999999999,0.013,15.521999999999998,0.015,15.768999999999998,0.091,15.548,0.017,15.440999999999999,0.036,14.594999999999999,0.01,13.710999999999999,0.014,13.274000000000001,0.028,14.907999999999998,0.014,13.456,0.021,15.485,0.015,4.315171,0.016564,-2.841747,0.018374,14.310561,14.764552,13.613011,0.213569,0.01651,258.155044
6.37907,-72.07217,0.0,12.490999999999998,0.019,13.382,0.011,15.508,0.014,15.411999999999999,0.075,15.266,0.01,14.945,0.032,14.059999999999999,0.006,13.114,0.012,12.649999999999999,0.033,14.393999999999998,0.01,12.84,0.02,15.329,0.011,4.551036,0.013521,-2.201301,0.01604,13.663165,14.204185,12.972372,0.189995,0.012535,395.054012
6.232273,-72.07006,0.0,13.650999999999998,0.022,14.463000000000001,0.015,16.23,0.024,16.218,0.12,16.026000000000003,0.014,15.900000000000002,0.05,15.065000000000001,0.01,14.21,0.015,13.791999999999998,0.031,15.363,0.013,13.963000000000001,0.023,16.0,0.018,5.11104,0.022935,-2.34783,0.031562,14.767421,15.201237,14.097579,0.166898,0.023078,234.592664
5.242101,-72.06804,0.0,14.813,0.028,15.579,0.019,17.096,0.041,16.968,0.166,16.955,0.028,16.826,0.072,16.146,0.016,15.334,0.019,14.939,0.035,16.445,0.011,15.112000000000002,0.025,16.754,0.031,4.867186,0.033812,-2.669713,0.031178,15.865339,16.31627,15.257306,0.199309,0.02775,866.962066
5.782036,-72.069,0.0,13.688,0.025,14.513000000000002,0.017,16.256,0.029,16.262999999999998,0.119,16.097,0.021,15.913,0.05,15.126000000000001,0.011,14.271,0.015,13.876000000000001,0.038,15.436,0.011,14.018,0.023,16.025000000000002,0.019,4.511448,0.024422,-3.138246,0.027068,14.799442,15.256632,14.138718,0.324331,0.023869,271.206655
5.095226,-72.06646,1.0,14.351,0.027,15.116,0.018,16.436,0.022,16.628,0.142,16.502000000000002,0.023,16.403000000000002,0.056,15.663999999999998,0.01,14.873000000000001,0.015,14.466000000000001,0.031,15.979,0.009,14.666,0.023,16.279,0.019,5.046614,0.026921,-2.979401,0.026872,15.428011,15.872894,14.804067,0.200306,0.023391,1029.769078
6.429304,-72.06824,1.0,13.182999999999998,0.025,14.030000000000001,0.013,15.652999999999999,0.013,15.818999999999999,0.089,15.626,0.012,15.504000000000001,0.036,14.666,0.007,13.762,0.014,13.332999999999998,0.034,14.983,0.011,13.517,0.024,15.529,0.013,4.84938,0.016185,-2.560275,0.017752,14.307632,14.807554,13.645669,0.207618,0.015951,451.830456
5.630719,-72.06818,1.0,13.181,0.023,14.036000000000001,0.016,15.747,0.012,15.866,0.093,15.689000000000002,0.01,15.55,0.034,14.672999999999998,0.007,13.783000000000001,0.013,13.331,0.035,15.014,0.007,13.513000000000002,0.022,15.658000000000001,0.012,5.224801,0.017053,-2.880481,0.016951,14.344344,14.844599,13.672873,0.194297,0.0158,437.717905
5.87465,-72.06797,1.0,13.287,0.023,14.094000000000001,0.014,15.707999999999998,0.029,15.768999999999998,0.098,15.69,0.017,15.519000000000002,0.038,14.678,0.013,13.837,0.014,13.453,0.032,15.043,0.01,13.592000000000002,0.021,15.587,0.025,6.500426,0.025543,-2.421329,0.038525,14.469747,14.847377,13.729197,0.112483,0.027419,171.848732
5.400928,-72.06618,1.0,13.461,0.023,14.302,0.016,15.942,0.014,16.064999999999998,0.1,15.903,0.014,15.737000000000002,0.043,14.922,0.009,14.041,0.014,13.602,0.037,15.244,0.009,13.791,0.023,15.824000000000002,0.012,4.860733,0.018278,-2.170139,0.018728,14.584314,15.081091,13.927734,0.201785,0.01697,691.908518
5.681192,-72.06675,1.0,13.051,0.027,13.899999999999999,0.015,15.494,0.017,15.669999999999998,0.085,15.476,0.014,15.357,0.034,14.524000000000001,0.011,13.643,0.017,13.207,0.028,14.847999999999999,0.014,13.379000000000001,0.023,15.375,0.017,4.937656,0.021701,-3.067223,0.02065,14.249582,14.701995,13.549501,0.213724,0.019536,382.844704
5.747715,-72.06581,0.0,13.065,0.026,13.928,0.014,15.881999999999998,0.018,15.75,0.089,15.647,0.011,15.417000000000002,0.034,14.556000000000001,0.008,13.652999999999999,0.013,13.206,0.034,14.887999999999998,0.009,13.407,0.023,15.641000000000002,0.014,5.070607,0.016494,-2.879982,0.01736,14.203009,14.707312,13.53701,0.153663,0.015935,310.656249
6.266808,-72.06475,0.0,13.871,0.021,14.687999999999999,0.012,16.439,0.033,16.415,0.132,16.354999999999997,0.02,16.1,0.059,15.309999999999999,0.01,14.431999999999999,0.012,14.041999999999998,0.037,15.587,0.009,14.185000000000002,0.022,16.265,0.024,5.514777,0.040794,-1.709706,0.044707,15.017802,15.417296,14.318155,0.124994,0.033829,275.913404
7.198328,-72.06115,1.0,14.652,0.022,15.418,0.014,16.715999999999998,0.031,16.930999999999997,0.157,16.771,0.023,16.713,0.069,15.995000000000001,0.014,15.178,0.016,14.771,0.035,16.29,0.011,14.953,0.025,16.695,0.022,5.261458,0.030635,-2.225994,0.035356,15.711641,16.17072,15.092813,0.218469,0.027771,1303.702381
6.438492,-72.06406,1.0,13.313,0.02,14.169,0.013,15.814999999999998,0.018,15.974,0.101,15.759000000000002,0.012,15.61,0.04,14.796,0.008,13.902999999999999,0.014,13.45,0.035,15.117999999999999,0.01,13.653000000000002,0.022,15.744,0.016,5.455747,0.017151,-2.29786,0.018751,14.440905,14.942783,13.776816,0.207361,0.016794,463.78657
5.421821,-72.06328,1.0,15.403,0.027,16.151,0.017,17.465999999999998,0.048,17.750999999999998,0.249,17.558,0.043,17.44,0.099,16.718,0.015,15.908000000000001,0.018,15.508,0.037,16.991,0.011,15.697,0.023,17.255,0.04,5.152219,0.041757,-3.061467,0.042299,16.435804,16.885223,15.837419,0.176809,0.036928,669.815682
5.742696,-72.06369,1.0,13.572000000000001,0.023,14.36,0.015,15.672999999999998,0.022,15.893,0.087,15.795,0.015,15.73,0.043,14.962,0.012,14.108,0.014,13.695999999999998,0.025,15.259999999999998,0.014,13.876000000000001,0.019,15.591000000000001,0.018,4.519917,0.056414,-3.363021,0.058018,14.779367,15.157027,14.056605,0.312695,0.0513,317.526825
6.992373,-72.06141,0.0,14.633000000000001,0.022,15.388000000000002,0.013,16.834,0.031,16.811999999999998,0.143,16.768,0.022,16.651,0.068,15.931999999999999,0.013,15.134,0.015,14.754000000000001,0.03,16.229,0.016,14.924,0.025,16.581,0.023,5.194883,0.030486,-2.31007,0.036004,15.695288,16.136995,15.079426,0.127576,0.027458,1075.804066
6.546115,-72.06285,1.0,15.074,0.025,15.853000000000002,0.02,17.241,0.048,17.381,0.213,17.264000000000003,0.035,17.205000000000002,0.093,16.445999999999998,0.019,15.614999999999998,0.016,15.227,0.031,16.721999999999998,0.013,15.341000000000001,0.028,17.028000000000002,0.044,5.901425,0.03582,-2.676793,0.040502,16.170877,16.606953,15.550531,0.145259,0.033778,582.66735
6.400431,-72.06266,1.0,14.025999999999998,0.022,14.8,0.015,16.124,0.028,16.342,0.119,16.180999999999997,0.024,16.14,0.05,15.393,0.014,14.547,0.016,14.129000000000001,0.033,15.675,0.013,14.303,0.026,16.009,0.023,5.164552,0.023185,-2.24935,0.025199,15.122883,15.564464,14.47016,0.165069,0.021879,422.820818
6.159365,-72.06181,0.0,12.857000000000001,0.024,13.735,0.014,15.879999999999999,0.03,15.793,0.104,15.606,0.018,15.391000000000002,0.043,14.41,0.01,13.463999999999999,0.015,13.053999999999998,0.04,14.754999999999999,0.015,13.199000000000002,0.022,15.769000000000002,0.022,5.629407,0.019753,-1.532988,0.023265,13.987916,14.475051,13.29784,0.21931,0.020762,165.915881
5.521737,-72.06048,0.0,14.145999999999999,0.024,14.937000000000001,0.015,16.505,0.028,16.421,0.116,16.409,0.021,16.231,0.049,15.506,0.01,14.704999999999998,0.016,14.318999999999999,0.043,15.831,0.01,14.472999999999999,0.025,16.218,0.028,5.448657,0.025139,-2.4862,0.024217,15.229365,15.68589,14.605273,0.23035,0.023413,561.04459
6.138334,-72.05917,0.0,13.028999999999998,0.02,13.870000000000001,0.012,15.687999999999999,0.033,15.636,0.099,15.506000000000002,0.026,15.303,0.039,14.503,0.01,13.600999999999999,0.013,13.166,0.029,14.800999999999998,0.012,13.353000000000002,0.02,15.495000000000001,0.028,5.962102,0.033875,-2.120653,0.05193,14.214642,14.613415,13.46947,0.124014,0.033806,149.982573
6.685858,-72.0578,0.0,14.661,0.023,15.418,0.014,16.941,0.034,16.95,0.154,16.744999999999997,0.022,16.71,0.066,15.977999999999998,0.009,15.174,0.014,14.773,0.033,16.282999999999998,0.011,14.962,0.021,16.716,0.029,5.051178,0.028281,-2.5175,0.03132,15.709485,16.151407,15.096254,0.185155,0.025542,738.667888
5.439542,-72.0577,1.0,14.618,0.022,15.414000000000001,0.017,16.744,0.034,16.897,0.146,16.801000000000002,0.024,16.720000000000002,0.06,15.977999999999998,0.015,15.16,0.017,14.754000000000001,0.038,16.272,0.013,14.927,0.024,16.633,0.029,4.962366,0.029351,-3.015398,0.029557,15.688495,16.14189,15.074164,0.203425,0.02638,652.677676
6.489732,-72.05692,1.0,15.173,0.028,15.93,0.014,17.195,0.047,17.68,0.257,17.249000000000002,0.031,17.265,0.092,16.533,0.015,15.693999999999999,0.016,15.297,0.033,16.778,0.011,15.468,0.027,17.13,0.035,5.167537,0.039106,-2.090559,0.04347,16.241692,16.66176,15.62438,0.307647,0.036658,523.892955
5.871894,-72.05491,1.0,14.118,0.022,14.928,0.018,16.072,0.033,16.377,0.132,16.073,0.038,16.101,0.065,15.536999999999999,0.013,14.672,0.018,14.326,0.045,15.811999999999998,0.015,14.462,0.027,15.916,0.032,4.800927,0.035317,-2.949359,0.048557,15.214102,15.581011,14.461861,0.12254,0.034084,193.060054
5.627472,-72.0559,1.0,11.993,0.02,12.96,0.014,15.27,0.012,15.285999999999998,0.068,14.97,0.007,14.702000000000002,0.026,13.716999999999999,0.007,12.664000000000001,0.011,12.171,0.033,14.049,0.007,12.364999999999998,0.021,15.148,0.01,4.800586,0.011611,-3.169311,0.01144,13.233645,13.824776,12.502586,0.197527,0.011034,448.330953
5.651387,-72.05463,0.0,13.126,0.023,13.989999999999998,0.013,15.861999999999998,0.017,15.881,0.093,15.714,0.011,15.509,0.038,14.623000000000001,0.008,13.722000000000001,0.013,13.268,0.033,14.95,0.007,13.465,0.022,15.729,0.013,4.970794,0.017607,-2.793299,0.017236,14.297327,14.804245,13.623707,0.180814,0.015864,423.453084
5.914245,-72.05432,0.0,13.104000000000001,0.018,13.95,0.013,15.788999999999998,0.024,15.785999999999998,0.099,15.603,0.018,15.461000000000002,0.047,14.573,0.01,13.689,0.014,13.241,0.034,14.884,0.011,13.435000000000002,0.019,15.576,0.021,5.750503,0.061148,-2.089074,0.083859,14.294627,14.664727,13.540558,0.248781,0.059996,155.273438
6.456551,-72.05332,0.0,13.246999999999998,0.022,14.078,0.013,15.852999999999998,0.019,15.808999999999997,0.085,15.706000000000001,0.013,15.48,0.037,14.697,0.006,13.818999999999999,0.014,13.376000000000001,0.034,15.024999999999999,0.01,13.571000000000002,0.021,15.657,0.016,5.665452,0.01762,-2.031097,0.019823,14.365968,14.859779,13.71302,0.179953,0.017289,490.231419
7.088054,-72.05008,0.0,14.801,0.022,15.565000000000001,0.016,17.151,0.054,17.008,0.157,17.009,0.033,16.792,0.074,16.126,0.011,15.306999999999999,0.015,14.919,0.032,16.429,0.012,15.099,0.022,16.89,0.033,5.582014,0.038094,-2.474158,0.042968,15.848343,16.301592,15.236974,0.169815,0.032952,1185.13223
6.279084,-72.05178,0.0,12.697999999999999,0.02,13.57,0.011,15.599,0.013,15.494999999999997,0.078,15.371,0.01,15.081,0.03,14.236999999999998,0.007,13.315000000000001,0.012,12.849999999999998,0.036,14.564,0.011,13.046,0.02,15.406000000000002,0.011,5.281382,0.01762,-2.81802,0.019223,13.858367,14.371092,13.176437,0.193613,0.015187,302.379764
6.080913,-72.05069,1.0,11.709999999999999,0.039,12.716,0.022,15.126999999999999,0.018,15.23,0.086,14.793000000000001,0.009,14.593,0.03,13.550999999999998,0.01,12.465,0.012,11.966999999999999,0.043,13.86,0.008,12.197,0.015,15.062000000000001,0.015,4.940366,0.024921,-2.078669,0.025296,13.051631,13.6017,12.281432,0.202308,0.018542,127.164155
6.833688,-72.04896,1.0,13.171000000000001,0.02,14.021999999999998,0.013,15.73,0.016,15.753,0.086,15.645000000000001,0.01,15.459,0.04,14.658999999999999,0.009,13.757000000000001,0.014,13.332,0.033,14.975999999999999,0.01,13.503,0.022,15.574000000000002,0.012,5.485139,0.017828,-2.799984,0.019383,14.299187,14.802928,13.63602,0.188683,0.01493,905.384106
5.742143,-72.04947,1.0,13.252999999999998,0.025,14.106000000000002,0.015,15.797999999999998,0.015,15.956,0.104,15.72,0.013,15.603000000000002,0.037,14.758,0.008,13.841000000000001,0.014,13.402000000000001,0.034,15.064999999999998,0.009,13.595000000000002,0.022,15.687000000000001,0.015,5.627531,0.017544,-2.788077,0.018067,14.392133,14.891073,13.728038,0.196424,0.016372,332.287368
5.35992,-72.04768,0.0,14.635,0.025,15.402000000000001,0.016,16.898999999999997,0.037,16.858,0.141,16.82,0.023,16.668,0.066,15.969000000000001,0.012,15.166,0.016,14.759,0.036,16.258,0.011,14.935000000000002,0.022,16.713,0.028,5.418115,0.029854,-2.96555,0.028854,15.703364,16.149113,15.090929,0.230772,0.02585,745.436695
6.481313,-72.04672,1.0,13.557999999999998,0.023,14.378,0.013,15.873999999999999,0.017,16.024,0.1,15.863000000000001,0.014,15.766000000000002,0.041,14.979,0.01,14.125,0.012,13.692999999999998,0.033,15.283999999999999,0.009,13.877000000000002,0.021,15.759,0.018,5.356176,0.019614,-2.213343,0.021222,14.681286,15.149735,14.025831,0.162826,0.019662,522.370928
6.385499,-72.04579,1.0,14.964999999999998,0.025,15.681999999999999,0.016,16.904,0.051,17.089,0.183,17.066000000000003,0.038,17.011,0.073,16.288,0.017,15.474,0.014,15.061,0.03,16.566,0.013,15.242,0.023,16.783,0.05,5.878249,0.036516,-1.913333,0.039083,16.026617,16.461403,15.42934,0.201021,0.033815,420.994787
6.07444,-72.04468,0.0,13.572999999999999,0.021,14.383,0.017,16.176,0.031,16.244999999999997,0.139,16.012,0.02,15.899000000000001,0.054,14.959,0.015,14.129000000000001,0.018,13.655999999999999,0.029,15.274999999999999,0.016,13.879000000000001,0.022,15.911000000000001,0.024,4.950297,0.071096,-3.136617,0.069531,14.737718,15.035549,13.942925,0.287869,0.068577,143.312206
5.739545,-72.04389,0.0,15.455,0.024,16.16,0.015,17.665,0.067,17.608999999999998,0.245,17.567999999999998,0.039,17.419,0.105,16.727,0.022,15.918,0.017,15.552,0.033,17.019,0.015,15.705000000000002,0.023,17.323,0.049,4.203887,0.045448,-2.728111,0.047501,16.49486,16.895266,15.883355,0.229086,0.042623,342.437294
6.800091,-72.04242,0.0,14.691,0.024,15.466000000000001,0.015,16.919,0.031,16.971,0.142,16.904000000000003,0.024,16.752000000000002,0.07,16.057,0.011,15.222000000000001,0.016,14.811,0.033,16.345,0.012,14.972000000000001,0.024,16.66,0.023,5.011251,0.030669,-2.580377,0.037733,15.742426,16.202433,15.12037,0.209986,0.02814,872.081177
6.614375,-72.04272,0.0,15.014999999999999,0.026,15.773,0.015,17.195,0.052,17.211,0.174,17.165,0.033,17.105,0.083,16.341,0.012,15.524999999999999,0.015,15.134,0.031,16.625,0.011,15.307000000000002,0.024,17.071,0.037,4.903201,0.050194,-2.445803,0.057672,16.066923,16.503193,15.443992,0.289188,0.045798,669.428046
5.637406,-72.04139,1.0,14.226999999999999,0.026,15.015,0.014,16.294,0.03,16.692999999999998,0.149,16.366,0.022,16.299,0.053,15.602,0.009,14.786000000000001,0.012,14.390999999999998,0.031,15.907,0.009,14.54,0.02,16.146,0.031,5.019332,0.026465,-3.202746,0.025536,15.343919,15.781521,14.683197,0.239287,0.023789,451.568538
5.307235,-72.04003,1.0,14.845,0.027,15.603000000000002,0.019,16.887,0.041,17.017,0.158,16.973,0.024,16.899,0.069,16.144,0.014,15.364999999999998,0.016,14.971,0.036,16.461,0.012,15.138000000000002,0.024,16.692,0.027,4.853518,0.031381,-2.180529,0.031692,15.890768,16.332928,15.282599,0.196874,0.0282,807.869135
6.154915,-72.03813,1.0,13.761999999999999,0.021,14.579,0.013,16.18,0.026,16.345,0.133,16.177999999999997,0.026,16.059,0.053,15.229,0.011,14.353000000000002,0.014,13.975999999999999,0.039,15.497,0.012,14.077000000000002,0.02,16.054000000000002,0.026,5.239064,0.030593,-2.08408,0.034416,14.913559,15.322011,14.219263,-0.022621,0.030448,212.903814
6.533043,-72.03703,1.0,13.877999999999998,0.027,14.693000000000001,0.015,16.259999999999998,0.021,16.333,0.122,16.229999999999997,0.018,16.103,0.049,15.309999999999999,0.009,14.395,0.018,14.018,0.033,15.594999999999999,0.01,14.190999999999999,0.023,16.144000000000002,0.017,5.562486,0.022782,-1.826206,0.023541,14.971857,15.451085,14.327646,0.189181,0.02161,586.851851
